brand,model_year,milage,transmission_num,price
4,2006,111000,6,8995
34,2015,1685,7,164725
4,2020,30450,7,115999
18,2017,107543,6,16995
7,2021,4500,10,87500
0,2005,125519,6,2800
42,2017,72393,7,46995
53,2014,81400,6,19500
33,2014,39960,6,29000
23,2022,6945,8,46999
35,2019,29850,8,417500
21,1998,113000,6,5499
52,2018,61454,6,27000
17,2003,137000,4,8500
30,2009,172024,6,12000
8,2023,4000,8,78000
42,2018,46150,8,30500
4,2015,60100,8,23999
25,2016,56842,8,21000
23,2016,110380,6,12500
4,2018,62000,8,36999
8,2007,192100,4,6250
8,2022,6200,8,166900
35,2016,67000,7,63000
13,2001,160000,4,5000
8,1998,185963,6,10500
8,2019,55000,6,28000
35,2012,73000,7,48000
25,2020,16000,8,30499
54,2018,96476,8,18000
7,2013,82323,6,19600
8,2019,65000,6,24000
35,2012,90000,6,15000
4,2016,61500,7,66200
3,2016,76000,6,42800
16,2016,51300,5,18000
8,2007,69600,6,9995
16,2008,190640,6,4500
25,2013,106000,6,19500
38,2012,68995,6,31000
3,2021,13777,8,71000
13,2002,48054,5,10200
9,2009,100574,6,8500
35,2016,59715,6,30000
42,2015,92000,6,12000
5,2019,28220,6,40995
35,2017,40000,7,28900
8,2008,132314,4,10900
52,2023,200,10,46999
21,2015,71750,5,29800
21,2021,8200,8,47999
35,2016,90189,7,13995
26,2018,71400,8,34999
38,2011,170000,5,13500
8,2022,36000,10,66000
8,2004,132600,4,16000
0,2017,84272,6,24900
13,2021,22000,10,26000
35,2012,90000,7,17900
35,2017,37800,6,144900
3,2014,104000,8,18995
19,2012,82900,8,17900
20,2008,67800,6,13999
42,2007,96343,6,12000
20,2017,39000,8,35000
21,2021,17500,9,48000
4,2018,72393,6,36495
35,2013,98000,7,12999
8,2023,4000,8,315000
52,2010,142314,6,11900
35,2014,44500,7,35200
35,2018,61117,9,48990
38,2002,76500,6,28000
4,2019,52375,8,42900
13,2014,85000,6,24000
13,2012,96000,6,14950
13,2017,67726,6,44800
52,2006,37216,5,10400
13,2009,140450,6,12500
8,2006,130000,6,8500
4,2020,23700,8,64000
3,2016,42400,7,27000
25,2015,120000,6,37000
8,2008,100500,4,6300
13,2018,50780,6,18950
38,2001,116451,5,30000
31,2013,73000,6,24200
13,2016,111500,6,17500
49,2016,62662,6,21750
14,2023,7500,6,30500
13,2021,33000,10,60000
53,2008,147825,6,26000
25,2011,120000,6,6000
13,2014,97700,6,69995
21,2007,152068,5,9250
42,2016,59500,8,72900
4,2015,51300,6,29995
4,2020,3957,8,41000
3,2017,48500,8,30000
13,2017,244000,10,17000
49,2022,13400,6,21900
52,2017,86000,6,31999
21,2003,144770,4,5500
52,2007,140401,6,11000
8,2002,103000,4,11000
4,2013,117697,6,20800
4,2016,80354,6,18000
53,2005,110000,6,12500
13,2021,35921,10,64500
13,2015,155000,6,21750
25,2019,79000,8,28500
4,2014,77400,6,22500
13,2010,107000,6,17950
52,2010,68575,5,10500
21,2014,122200,6,11500
13,2022,9990,8,41950
19,2011,137355,7,8250
43,2017,164500,6,16500
8,2013,89988,6,36500
42,2016,1500,6,26500
8,2004,94000,4,9995
13,2018,42717,6,46750
25,2019,39000,8,104999
52,2018,65000,5,33995
52,2017,62373,6,66000
14,2020,49990,6,47000
25,2017,29700,8,51000
8,2002,130000,4,11000
7,2012,83420,8,16000
38,2009,149549,6,6880
16,2020,47200,6,30500
10,2014,153000,6,8300
8,2005,75124,4,19500
33,2016,89000,6,16500
7,2018,53450,8,35500
8,1996,28900,4,8500
13,2017,105674,6,37500
42,2015,75124,6,25995
49,2011,68800,6,30000
19,2016,73500,7,21250
52,2017,48000,8,49500
4,2013,69750,6,21500
26,2020,14353,10,33333
16,2016,163000,6,16500
10,2004,96549,6,19000
35,2008,99600,7,15000
42,2013,13850,7,9400
35,2008,93000,7,14000
42,2022,13250,8,69999
53,2019,46000,6,20900
26,2020,10900,6,53900
31,2016,74000,8,21000
25,2020,13000,8,115999
13,2007,60000,5,28000
37,2007,152000,5,9250
42,2010,41965,6,72999
4,2015,90000,8,13000
27,2002,232492,4,19000
35,2015,58800,7,15400
4,2015,57785,8,209000
13,2023,2500,6,155700
4,2016,64800,7,41100
18,2013,96476,6,13500
52,2014,110000,6,20000
8,2016,16280,6,33500
8,2019,51338,10,32300
52,2018,66000,6,57000
7,2005,99000,4,11990
35,2004,165000,6,8750
43,2016,91140,6,16500
20,2008,150000,6,17500
43,2019,98313,6,19500
4,2007,91545,6,13000
13,2020,195,10,41000
42,2020,11102,8,210000
4,2018,48000,8,29000
7,2010,87500,6,17000
4,2015,59300,6,40750
13,2022,7400,10,70999
4,2015,48000,6,40000
54,2008,179000,6,3990
25,2017,81000,8,25999
14,2016,92700,6,47995
35,2008,65400,7,34580
23,2023,11100,8,195000
13,2021,13900,7,39999
38,2018,53401,6,20000
4,2012,132000,6,13995
9,2012,160900,6,15000
8,2022,3158,8,82950
42,2018,11650,6,315000
4,2007,151544,6,12000
13,2019,92000,10,17500
35,2021,27000,9,39000
25,2022,24001,6,53568
54,2015,57500,7,4999
4,2016,65000,6,32750
8,2006,64776,6,7500
35,2018,48700,8,26900
7,2016,116500,8,17000
4,2014,64422,6,22500
38,2012,119000,5,10950
13,2016,57500,6,28000
35,2013,96000,7,21500
35,2001,80081,7,16500
53,2020,76009,8,50900
4,2018,51335,8,54995
3,2018,17500,6,45000
4,2015,105667,8,17000
52,2023,2850,10,136900
26,2014,101600,6,19000
52,2004,68000,5,18000
26,2016,67400,8,39500
52,2008,123500,6,17900
19,2012,115000,6,7500
30,2007,95000,6,4900
4,2008,110000,6,7950
13,2012,95000,6,22000
13,2020,16700,10,50000
35,2019,19000,7,315000
27,2017,67500,8,18000
34,2015,11684,6,42000
17,2007,69900,4,8500
8,2020,24850,10,57000
7,2005,59400,6,31000
21,2020,52775,8,36000
3,2019,30450,8,49500
25,2016,125000,6,24950
26,2017,61773,8,29995
4,2011,156193,6,5500
17,2008,160000,6,7200
13,2010,62500,6,22000
3,2019,43000,8,41500
14,2019,48613,10,51999
7,2007,153800,6,5900
8,2001,70000,4,12900
20,2005,12000,5,31000
43,2019,56000,8,42000
19,2019,63172,8,21000
35,2014,83316,6,149000
3,2022,20800,8,47500
42,2019,25500,7,43000
8,2013,139804,6,14000
3,2017,108130,8,172000
42,2016,40000,7,65000
26,2012,169000,6,19500
14,2018,63750,10,68500
52,2008,183000,5,50000
53,2018,27000,6,34500
13,2007,60345,5,16900
8,2018,51338,6,39750
4,2016,64517,8,44850
26,2021,27123,8,57999
23,2021,719,8,29994
13,2017,63300,10,25950
35,2021,9500,9,50000
35,2015,94155,7,18500
35,2013,120000,6,31000
3,2013,54900,6,31900
13,2020,55621,10,38500
25,2017,84000,6,24000
4,2008,114500,6,7390
13,2015,133500,6,16000
35,2013,98300,7,18500
54,2019,36500,8,112500
0,2015,102260,6,60000
7,2023,3000,10,92000
21,2017,59335,6,20000
4,2015,120000,6,24000
8,2020,35000,6,35000
27,2020,22000,10,95999
15,2019,7600,8,79999
4,2017,63460,8,19500
17,2003,103000,5,10995
37,2006,170000,6,8000
8,2021,9990,8,94000
42,2020,33000,6,85000
49,2018,60000,6,27950
4,2014,160500,6,30000
52,2006,116157,5,15500
35,2019,44600,9,27450
7,2013,130000,6,15500
25,2020,13000,8,89000
13,2019,53000,6,38000
21,2008,130000,4,4700
26,2008,106000,6,15000
25,2018,63300,8,39000
10,2004,68750,6,22000
4,2003,91677,6,2000
4,2018,46000,6,32000
35,2020,40000,7,112000
42,2016,136731,6,23000
35,2021,16900,9,89000
14,2015,123500,6,5000
38,2022,12055,7,47500
8,2020,14700,6,63000
26,2018,19700,6,35000
35,2018,49810,7,39500
4,2020,18603,8,42500
8,2015,139000,6,14900
19,2018,36000,7,24950
14,2016,117000,6,31000
23,2008,100730,6,10099
13,2013,60000,6,20900
14,2018,84220,9,26950
52,2007,152068,5,3995
3,2016,198868,7,26000
5,2018,31875,8,115785
4,2015,31500,8,84500
35,2017,36900,9,27000
3,2016,12700,8,26000
35,2017,22500,9,84645
35,2021,20500,9,71400
8,2015,122800,6,34000
13,2022,16280,10,25215
30,2020,43000,6,28900
4,2015,70000,8,17900
13,2018,19200,6,65000
25,2020,67800,8,26750
8,2008,162000,6,7500
8,2019,75466,6,48600
25,2020,19500,8,29900
4,2018,64800,6,51900
35,2011,75965,7,19998
14,2016,99500,6,24995
35,2019,40000,7,95000
3,2016,73500,8,42000
8,2018,6700,8,18000
43,2021,28000,8,42500
35,2015,83420,7,16250
27,2018,52000,10,28995
13,2016,62500,6,15500
35,2012,100680,6,22000
26,2014,110000,6,11000
33,2008,100545,6,11500
3,2017,59700,8,24500
33,2017,48000,6,26999
3,2021,33000,6,77535
26,2017,76000,6,42500
14,2017,91491,6,32000
35,2018,81200,8,18853
26,2007,78500,5,22800
4,2017,55000,6,51500
35,2014,78000,7,37900
10,2017,55400,6,36800
21,2022,11000,6,46000
4,2011,143250,6,8999
21,2003,120000,5,6500
38,2022,11650,9,73500
35,2017,28644,7,63000
3,2012,98527,6,9250
52,2015,92000,5,19900
25,2020,350,8,279000
8,2016,90000,6,19990
26,2011,103814,6,9250
42,2021,1912,7,130000
21,2018,38900,6,32000
42,2014,87501,8,199995
25,2008,150000,6,5000
21,2012,122961,5,10500
13,2023,325,10,68990
3,2019,23827,8,32500
8,2015,142792,6,29500
0,2014,128000,6,9999
35,2012,160000,7,5800
3,2018,17000,8,45500
38,2011,86000,5,15500
52,2006,90601,6,6500
8,2013,87842,6,12999
8,2017,164500,6,17000
0,2018,37100,6,26900
42,2014,63500,8,19975
7,2018,67800,8,42000
26,2010,102665,6,11499
4,2017,39000,6,33000
35,2020,40000,7,145000
26,2015,160900,6,26500
10,2022,6600,10,65000
3,2023,4100,9,81500
13,2016,60000,6,23000
42,2017,115000,8,42250
19,2014,167506,6,35999
3,2014,76495,8,65999
4,2020,10101,8,51999
42,2015,56578,6,29000
19,2014,79785,7,17800
25,2016,53000,6,55000
20,2013,40000,6,11400
26,2014,125000,6,11000
8,2015,110000,6,17500
16,2020,6025,6,27999
13,2011,100500,6,8995
35,2019,10300,9,95000
25,2022,16500,8,146000
21,2010,90000,5,12000
10,2005,170000,4,6500
8,2021,13500,8,28999
35,2018,51700,7,67000
38,2020,2108,6,130000
7,2021,22000,10,63500
35,2019,57000,6,44900
4,2020,54300,6,36740
35,2020,21400,9,72000
35,2022,13000,6,50000
8,2014,89500,6,22000
23,2015,102000,6,17999
10,2020,1160,8,199995
19,2018,49688,7,28450
4,2017,77856,6,33531
52,2020,26000,6,28979
3,2021,31300,8,46900
14,2007,131200,6,12900
31,2014,62378,6,29990
4,2016,67483,8,24999
35,2020,39800,9,166900
26,2012,73101,6,11500
8,2019,74000,6,35999
13,2017,68750,6,45000
3,2015,64549,8,21000
4,2013,80300,5,17000
8,2011,189887,6,4000
3,2015,70582,7,30900
26,2007,235000,5,28000
13,2014,73049,6,22999
21,2014,86250,4,61000
42,2014,104000,7,35000
35,2016,89563,7,19780
42,2020,18362,7,80140
27,2018,80000,10,43000
8,2022,48613,6,26500
23,2019,8263,8,39000
26,2018,52100,6,36740
54,2018,70700,8,29950
34,2020,8700,8,52590
3,2018,50000,8,30499
4,2016,24850,7,29500
49,2013,98300,6,9995
30,2003,118000,4,3500
26,2018,44000,6,20999
26,2007,150000,6,4200
25,2021,28500,6,52000
7,2017,100574,6,19500
42,2018,32000,6,48000
38,2012,74750,6,14900
13,2011,110000,6,19250
42,2022,13700,8,99750
4,2015,51300,6,19600
13,2012,114528,4,8000
52,2004,71000,5,19599
10,2021,39750,8,47500
35,2018,57300,6,38000
35,2018,49626,9,46999
52,2012,111000,5,15000
8,2008,109357,6,16000
5,2007,135602,6,16499
35,2016,103000,7,30000
26,2004,170000,5,8000
3,2020,112000,8,30000
13,2003,190321,6,17000
38,2012,105000,6,15000
52,2015,91000,6,18900
5,2017,79422,8,115000
43,2016,118000,8,15000
25,2014,103000,6,16500
21,2007,178000,4,18300
14,2007,229000,6,16900
38,2009,50000,6,18750
42,2010,110000,6,8500
52,2022,3000,6,49500
21,2013,96700,5,8700
3,2013,64549,7,20990
13,2021,7100,10,65000
52,2007,159890,5,6450
10,2004,207571,4,6950
13,2021,19000,10,36000
8,2002,139000,4,9950
27,2016,115550,6,18500
8,2015,73500,6,29900
42,2023,13250,8,108900
35,2018,27654,9,26999
27,2013,104000,6,8500
13,2012,117220,6,13715
35,2012,82900,7,16800
8,2018,74349,6,30750
42,2015,29000,7,58000
52,2011,101900,5,18000
52,2019,161000,6,19500
4,2021,124,6,51500
8,2020,28000,6,63500
4,2012,117292,8,12000
25,2015,56000,6,27499
35,2010,170000,6,19980
8,2006,148800,6,8500
35,2019,45791,9,58500
35,2014,49000,7,19950
19,2018,29294,7,29500
21,2007,160000,5,5500
13,1997,109357,6,9200
13,2016,86818,6,31000
3,2011,110000,6,10800
13,2017,87500,6,29000
38,2018,46496,6,38000
0,2007,123500,5,12000
2,2013,6246,8,116911
7,2014,71290,6,18500
7,2023,11806,10,52000
13,2016,87500,6,17238
8,2020,26000,9,30000
42,2013,54000,7,37500
4,2016,77000,6,24950
25,2016,103000,9,19500
13,2018,87500,10,31450
31,2017,124000,8,24950
8,2023,9000,8,119500
31,2007,75000,6,7999
0,2003,145000,6,4200
35,2014,85500,7,20000
42,2016,127600,7,16750
38,2017,81327,7,28300
15,2017,63500,6,26750
7,2015,117000,6,24000
27,2016,88300,6,26000
13,2022,7600,10,48990
25,2016,56842,8,23500
4,2020,33000,8,20000
42,2013,72348,6,138999
49,2015,183544,6,9995
26,2015,49000,6,29000
13,2013,19900,6,26000
42,2018,54300,7,34900
4,2008,110897,6,11500
52,2015,110000,6,11000
21,2021,24500,8,43000
16,2010,27981,6,54500
4,2015,90000,8,22000
14,2019,56985,10,27500
14,2018,82900,10,29950
0,2023,16120,6,129000
35,2021,19000,9,56900
13,2011,173452,6,10000
18,2017,74381,6,28895
10,2017,101453,5,18500
52,2022,3000,6,49500
20,2020,27000,8,45000
16,2005,149800,6,11500
13,2012,65900,6,17000
18,2006,107000,6,14000
4,2008,43238,6,36800
35,2020,44000,9,41999
4,2008,132800,6,15400
8,2013,129000,6,7000
53,2016,119950,6,12500
4,2012,80000,6,11500
13,2022,53401,10,44400
13,2019,33000,10,40999
8,2022,5200,8,417500
52,2003,170000,4,9650
25,2005,146000,6,11990
13,2002,223824,6,4495
13,2019,13150,10,64500
49,2014,71200,6,19999
4,2011,23600,5,42000
14,2023,36526,10,53900
21,2013,78000,4,12000
30,2012,122000,6,11200
42,2020,22000,7,133000
53,2016,32744,7,21000
42,2008,49000,6,41500
35,2013,67000,7,21000
33,2016,82978,6,16995
35,2021,23151,7,107900
8,2006,130000,4,8700
7,2014,149130,6,18950
7,2018,500,10,93999
16,2011,90601,5,20000
4,2019,38000,8,50000
7,2016,41500,8,21250
38,2020,23442,7,26000
30,2009,122000,6,10500
42,2018,73948,7,44950
13,2011,126000,6,12000
13,2013,1094,6,20950
4,2018,58880,8,29993
14,2016,94634,6,47500
13,2018,7033,6,243900
38,2018,81200,5,14699
8,2002,123000,4,28500
21,2022,13000,8,85500
42,2003,51984,5,22999
4,2011,120000,6,10500
46,2002,116500,5,2900
3,2022,16000,8,60000
13,2016,140401,6,15500
25,2017,16200,6,75000
4,2012,120000,6,22500
25,2017,64000,6,34700
35,2016,89563,7,17495
23,2019,51300,8,30499
4,2007,66500,6,9995
13,2017,89987,6,40950
42,2015,83000,7,18999
54,2018,19200,6,29000
13,2006,96600,6,18500
35,2016,11249,7,43900
52,2019,56837,6,27450
35,2015,77925,7,26000
21,2018,74600,5,31990
35,2016,124756,7,20599
25,2020,55000,6,42500
4,2009,123000,6,12900
38,2022,20250,6,53000
35,2007,148000,5,11500
42,2020,8400,7,73300
4,2018,31000,7,58000
52,2022,67963,10,37500
42,2005,95993,6,15397
13,2017,100245,6,18500
13,2022,28220,10,67500
3,2014,57939,8,21900
17,2005,40000,4,43000
35,2018,25997,7,52500
4,2011,83500,6,22500
21,2008,100000,4,7500
5,2020,15509,8,72950
42,2021,28000,8,101000
33,2022,18500,6,50000
4,2018,59000,8,30500
4,2018,41500,6,45500
13,2020,46891,6,31000
7,2011,71448,6,13715
25,2017,59419,6,28000
26,2023,490,10,89995
27,2003,143000,4,4199
13,2018,82975,6,51000
0,2008,193783,6,11500
43,2021,16184,8,30990
10,2008,187000,4,6500
21,2014,70000,6,22500
42,2021,10500,8,57300
13,2018,52000,6,41900
21,2021,44000,8,49500
38,2010,74414,6,34000
42,2014,87842,7,18500
25,2020,14360,8,52590
8,2009,16280,6,27500
36,2003,117000,4,12999
35,2007,170000,6,6700
8,2021,89500,6,40995
14,2015,145000,6,24000
10,2005,100000,5,22000
8,2007,160900,6,6500
9,2012,84421,6,42700
4,2023,17000,6,73600
26,2015,48500,8,18500
4,2007,93400,6,9250
8,2023,13900,8,48000
35,2012,111300,6,12000
31,2009,170000,5,7500
25,2021,41500,8,36500
38,2017,98000,7,17500
8,2008,167500,6,15500
49,2017,50000,6,24000
8,2022,19700,10,65900
3,2020,4100,8,69500
38,2013,12454,6,61995
13,2014,84000,6,22500
13,2021,44460,10,38700
35,2007,170000,7,5995
52,2016,70000,6,21500
6,2019,73043,9,30500
13,2022,10300,10,66000
8,2023,6500,8,112500
33,2012,142215,6,2300
13,2023,9281,10,124000
53,2001,111887,4,4000
15,2022,10200,6,33000
35,2016,78500,7,32000
13,2006,133510,5,9950
14,2012,111650,6,11400
13,2015,90000,6,14000
21,2004,141525,4,16900
8,2023,4000,8,74900
23,2015,87892,6,14800
16,2007,190321,5,5500
23,2023,8100,8,47500
8,2008,125559,4,11200
25,2013,140600,8,15500
13,2020,58700,10,35750
4,2008,95798,6,11200
7,2016,74582,8,28500
42,2017,12758,8,69900
8,2020,72000,6,49900
13,2019,80200,6,36750
13,2013,105000,6,10400
16,2017,90742,6,19500
52,2018,54000,6,36990
16,2013,170000,5,5000
4,2015,39000,6,33995
23,2009,48750,4,14500
8,2022,19200,6,57000
35,2017,116500,7,29500
52,2007,68364,5,9950
42,2018,9628,7,68000
13,2018,92000,10,32000
27,2013,87892,6,11500
8,1999,160000,4,9000
52,2014,87500,5,15499
14,2018,989,8,35995
16,2005,90400,5,4995
4,2020,22500,8,64000
3,2015,111000,8,13000
13,2015,81000,6,14750
4,2019,55621,8,131999
13,2021,53401,10,32500
8,2019,26000,6,43500
35,2017,67000,7,16500
3,2022,13180,6,19395
4,2019,20500,6,133500
49,2015,67874,6,17900
13,2021,23300,10,60000
27,2004,146000,4,4800
41,2005,73000,6,21900
18,2020,69487,8,42500
14,1999,137600,4,8000
8,2008,130000,6,2000
26,2018,98650,6,28500
8,2018,49643,6,29500
13,2022,4200,6,42500
14,2013,93500,6,17999
13,2004,160000,4,6000
21,2017,52675,6,25000
13,2013,102800,6,12500
8,2008,160000,6,4500
21,2016,179700,6,8500
13,2022,18500,10,55600
52,2011,183000,5,12000
38,2017,15698,6,42900
8,2008,70000,6,22000
4,2011,66500,6,22000
8,2006,14900,6,41999
18,2020,74000,6,28000
13,2000,130000,4,5000
13,2014,102000,6,15000
42,2016,90000,8,24850
8,2018,74500,6,40995
35,2016,6090,7,78999
20,2012,36905,6,42000
8,2006,142000,6,6999
8,1996,75000,4,26999
13,2019,51300,10,49599
35,2019,26800,9,52500
4,2017,25000,6,37995
52,2015,121800,8,7750
13,2020,51300,10,56740
35,2022,1750,6,74500
13,2021,59459,10,51500
4,2019,12088,8,279000
13,2018,41000,10,36500
10,2007,239000,5,4000
49,2015,96476,5,13000
25,2009,96419,6,13700
27,2017,88000,6,16500
4,2019,8700,8,34000
4,2016,49400,8,234000
26,2015,136397,6,14798
13,2016,75600,6,14950
54,2006,61000,6,11600
27,2022,26000,10,89750
49,2017,68000,6,39000
3,2008,116500,6,4000
35,2019,59419,7,29000
4,2020,45900,8,81500
26,2004,120000,6,7700
4,2019,14642,8,39500
8,2013,152000,6,18995
8,2014,98000,6,36949
13,2012,162671,6,14500
20,2017,49899,8,54500
35,2015,89563,7,18800
18,2014,91500,6,11999
8,2019,40000,6,64000
0,2012,45000,6,11500
21,2010,107000,5,10900
52,2004,171000,4,9950
33,2008,77700,6,15000
38,2001,145000,6,9500
35,2007,123112,5,8999
25,2004,145000,6,7500
7,2020,56000,8,37000
13,2019,77699,10,38880
3,2011,7000,7,46000
7,2005,155000,4,12490
13,2022,53900,10,35999
25,2016,73091,9,17995
37,2001,122000,4,5000
25,2018,35597,8,52999
16,2014,128000,6,19500
33,2002,116451,5,10000
38,2016,96000,6,21500
7,2015,75539,6,17900
13,2019,52875,10,37300
33,2019,53649,6,35500
13,2015,66500,6,27900
4,2013,90000,8,15400
8,2016,88883,6,25000
37,2019,34000,5,29000
4,2010,138700,6,7000
54,2016,90742,6,12980
35,2014,106000,7,11000
4,2011,54900,6,21500
42,2017,27500,7,63997
13,2019,74026,6,35850
52,2007,135000,5,9999
26,2015,85385,8,15599
35,2010,70000,7,15450
19,2008,165520,6,8000
2,2022,2950,8,130000
13,2001,239000,5,9000
35,2017,11249,9,12000
42,2020,29140,7,71900
13,2016,72000,6,10500
10,2017,28000,6,47500
8,2019,65000,6,42000
25,2020,45900,8,46999
42,2014,124000,6,22000
0,2016,67499,6,27500
31,2018,40208,8,37000
13,2015,15167,6,20997
52,2007,142215,5,9000
52,2023,10500,10,50000
4,2021,17500,8,58000
33,2007,135000,6,9999
25,2014,97500,9,24900
4,2019,48000,8,31000
7,2021,85000,10,52000
8,2001,134000,6,15000
10,2016,99499,8,19500
52,2018,68425,5,30490
38,2020,76500,9,43550
4,2018,52375,8,44999
13,2011,160000,6,6000
52,2003,150000,6,8500
13,2016,86000,6,9995
19,2016,50000,7,65000
25,2012,99000,6,6000
8,2018,67499,6,34599
8,2015,207571,6,18000
19,2014,60000,7,62500
13,2012,14000,5,85000
38,2016,119850,7,24500
27,2019,65000,10,45000
33,2016,91700,6,18700
8,2005,163000,4,7200
25,2015,114890,6,29990
42,2009,51000,7,20000
13,2014,93000,6,11000
3,2006,100900,5,4300
4,2014,95400,6,13999
3,2014,90400,8,26000
4,2018,31090,8,59000
19,2014,103010,7,24700
42,2023,12758,8,238900
26,2006,168422,6,10900
52,2001,173452,6,6500
4,2002,125470,6,10200
15,2019,38000,6,33500
35,2016,73500,7,19995
35,2022,8700,8,32500
33,2016,62000,6,45000
52,2004,149437,4,4200
4,2001,77000,6,57500
8,2023,6200,8,41900
10,2008,130000,5,6750
31,2017,67000,8,34000
4,2017,66690,8,24700
4,2011,72277,6,36950
35,2013,40000,7,24950
19,2018,23350,6,31900
8,2002,140800,4,7995
19,2018,28886,7,49900
35,2014,58375,7,31990
4,2021,27214,6,55999
3,2014,99700,8,11495
26,2022,1750,10,101999
14,2018,251634,6,24000
4,2011,70000,6,15900
13,2021,25997,10,43000
31,2005,70612,6,32000
42,2002,5500,6,46999
35,2018,17500,9,46000
35,2009,90000,7,10500
10,2022,12100,8,37900
3,2018,73101,8,20995
42,2022,20229,7,52999
8,2020,13220,8,40100
13,2017,42728,10,45500
43,2013,26000,8,24000
7,2012,106700,6,17000
27,2006,170000,4,3000
20,2018,41500,6,68500
53,2003,82900,4,17999
4,2018,61160,8,72000
4,2021,3369,8,74900
16,2016,127500,6,32900
21,2016,58500,5,25500
35,2016,71448,7,23995
13,2022,6700,10,49750
10,2021,5040,8,86999
26,2023,11938,10,136900
13,2021,16850,10,52000
42,2017,71400,8,43250
35,2011,63000,7,41500
38,2016,123000,6,15900
21,2017,49105,8,41500
19,2013,33300,7,19750
31,2015,31350,8,6995
42,2021,18000,8,275000
8,2017,111095,6,18650
35,2006,160000,5,4000
3,2013,91812,8,13800
49,2015,75000,6,18800
8,2016,50000,6,17500
8,2017,87500,6,20900
10,2015,989,6,185500
27,2013,78568,6,19500
4,2015,62930,7,36500
15,2018,55600,8,34500
4,2012,14442,7,35000
23,2018,56300,8,33999
13,2018,69001,6,43500
25,2018,56000,8,32990
38,2012,96600,5,7500
26,2016,106000,6,21500
13,2019,51300,10,59000
13,2020,53450,10,64500
9,2004,145000,5,6500
26,2004,213000,5,21900
8,2011,74000,6,22000
3,2018,68000,6,26900
3,2018,53000,8,18500
13,2019,53401,10,25999
8,2005,114000,4,8900
4,2017,29400,7,29000
16,2018,889,6,71400
13,2019,24213,10,46599
35,2019,48000,9,26599
35,2015,45000,9,35850
13,2019,67500,6,38700
4,2017,62200,8,20900
34,2020,2950,8,147500
35,2013,89563,7,24900
33,2015,149130,6,11500
3,2014,129567,8,10995
8,2013,144200,6,15999
3,2017,29294,7,33500
26,2013,50992,6,29000
53,2014,63450,6,34599
4,2016,67550,8,32000
25,2023,23567,8,148500
8,2004,64000,6,33700
8,2015,66500,6,27000
25,2020,33000,8,46000
35,2012,92421,7,21500
4,2012,105481,6,17800
8,2022,17900,8,82499
13,2019,59271,10,23800
4,2013,52100,7,10499
13,2023,1800,10,55900
25,2017,69600,8,19500
13,2019,52000,10,45000
4,2021,13250,8,89900
13,2022,25000,10,35500
7,2015,152000,6,5900
4,2016,94500,8,19000
35,2013,71280,7,15500
13,2020,53401,10,36880
19,2017,69000,7,35000
13,2018,86202,10,18750
42,2005,199400,6,10000
38,2011,162000,6,11000
25,2003,111000,6,3000
35,2021,19500,9,60000
7,2014,94155,6,37500
